Season,Meeting,Event name,Pos,Car #,Class,Special Class,Drivers,Team,Car,Best lap set,Time,Time timedelta,Laps,Gap,Gap Timedelta,Dropped off the Race
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,2,40,Pro Cup,False,"Ricardo Feller, Mattia Drudi, Dennis Marschall",Audi Sport Tresor Orange 1,Audi R8 LMS GT3 EVO II,True,2:18.097,0 days 00:02:18.097000,366,6.545,0 days 00:00:06.545000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,3,96,Pro Cup,False,"Thomas Preining, Laurin Heinrich, Dennis Olsen",Rutronik Racing,Porsche 911 GT3 R (992),True,2:17.967,0 days 00:02:17.967000,366,11.973,0 days 00:00:11.973000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,4,92,Pro Cup,False,"Julien Andlauer, Laurens Vanthoor, Kevin Estre",Manthey EMA,Porsche 911 GT3 R (992),True,2:17.191,0 days 00:02:17.191000,366,12.360,0 days 00:00:12.360000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,5,88,Pro Cup,False,"Raffaele Marciello, Timur Boguslavskiy, Jules Gounon",AKKODIS ASP Team,Mercedes-AMG GT3,True,2:18.359,0 days 00:02:18.359000,366,36.735,0 days 00:00:36.735000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,6,71,Pro Cup,False,"Antonio Fuoco, Davide Rigon, Daniel Serra",AF Corse - Francorchamps Motors,Ferrari 296 GT3,True,2:17.498,0 days 00:02:17.498000,366,47.851,0 days 00:00:47.851000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,7,5,Gold Cup,False,"Sam de Haan, Tom Gamble, Charlie Fagg, Dean Macdonald",Optimum Motorsport,McLaren 720S GT3 EVO,True,2:19.047,0 days 00:02:19.047000,366,1:00.727,0 days 00:01:00.727000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,8,11,Pro Cup,False,"Christopher Haase, Gilles Magnus, Frederic Vervisch",Audi Sport Team Comtoyou,Audi R8 LMS GT3 EVO II,True,2:18.393,0 days 00:02:18.393000,366,1:05.026,0 days 00:01:05.026000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,9,6,Pro Cup,False,"Sandy Mitchell, Marco Mapelli, Franck Perera",K-Pax Racing,Lamborghini Huracan GT3 EVO 2,True,2:17.807,0 days 00:02:17.807000,366,1:09.144,0 days 00:01:09.144000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,10,46,Pro Cup,False,"Augusto Farfus, Maxime Martin, Valentino Rossi",Team WRT,BMW M4 GT3,True,2:17.592,0 days 00:02:17.592000,366,1:10.342,0 days 00:01:10.342000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,11,54,Pro Cup,False,"Ayhancan Güven, Sven Müller, Christian Engelhart",Dinamic GT Huber Racing,Porsche 911 GT3 R (992),True,2:17.733,0 days 00:02:17.733000,366,1:58.078,0 days 00:01:58.078000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,12,91,Bronze Cup,False,"Ralf Bohn, Kay van Berlo, Alfred Renauer, Robert Renauer",Herberth Motorsport,Porsche 911 GT3 R (992),True,2:17.846,0 days 00:02:17.846000,366,1:59.585,0 days 00:01:59.585000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,13,98,Pro Cup,False,"Philipp Eng, Marco Wittmann, Nick Yelloly",Rowe Racing,BMW M4 GT3,True,2:17.743,0 days 00:02:17.743000,366,1:59.838,0 days 00:01:59.838000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,14,911,Bronze Cup,False,"Alex Malykhin, Joel Sturm, Marco Seefried, Klaus Bachler",Pure Rxcing,Porsche 911 GT3 R (992),True,2:18.528,0 days 00:02:18.528000,366,2:15.321,0 days 00:02:15.321000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,15,777,Pro Cup,False,"Lucas Auer, Luca Stolz, Fabian Schiller",Mercedes-AMG Team AlManar,Mercedes-AMG GT3,True,2:17.813,0 days 00:02:17.813000,365,8.109,0 days 00:00:08.109000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,16,93,Bronze Cup,False,"Jeffrey Schmidt, Jonathan Hui, Chris Froggatt, Eddie Cheever",SKY - Tempesta Racing,McLaren 720S GT3 EVO,True,2:18.627,0 days 00:02:18.627000,365,15.392,0 days 00:00:15.392000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,17,21,Gold Cup,False,"Nicolas Baert, Maxime Soulet, Max Hofer",ComToYou Racing,Audi R8 LMS GT3 EVO II,True,2:19.167,0 days 00:02:19.167000,365,57.686,0 days 00:00:57.686000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,18,99,Silver Cup,False,"Lorenzo Patrese, Pietro Delli Guanti, Alex Aka",Tresor Orange 1,Audi R8 LMS GT3 EVO II,True,2:18.390,0 days 00:02:18.390000,365,1:14.501,0 days 00:01:14.501000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,19,12,Silver Cup,False,"Sam Dejonghe, Loris Hezemans, Lucas Legeret, Finlay Hutchison",ComToYou Racing,Audi R8 LMS GT3 EVO II,True,2:18.857,0 days 00:02:18.857000,365,1:14.907,0 days 00:01:14.907000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,20,20,Bronze Cup,False,"Antares Au, Tim Heinemann, Jannes Fittje, Matteo Cairoli",Huber Motorsport,Porsche 911 GT3 R (992),True,2:18.270,0 days 00:02:18.270000,365,1:26.271,0 days 00:01:26.271000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,21,30,Gold Cup,False,"Jean-Baptiste Simmenauer, Calan Williams, Niklas Krütten",Team WRT,BMW M4 GT3,True,2:18.939,0 days 00:02:18.939000,365,1:28.331,0 days 00:01:28.331000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,22,25,Pro Cup,False,"Christopher Mies, Patric Niederhauser, Simon Gachet",Audi Sport Team Sainteloc,Audi R8 LMS GT3 EVO II,True,2:18.470,0 days 00:02:18.470000,365,1:31.453,0 days 00:01:31.453000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,23,85,Silver Cup,False,"Clemens Schmid, Benjamin Hites, Glenn van Berlo",GRT Grasser Racing Team,Lamborghini Huracan GT3 EVO 2,True,2:18.012,0 days 00:02:18.012000,365,1:52.682,0 days 00:01:52.682000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,24,44,Bronze Cup,False,"Clement Mateu, Frederic Makowiecki, Hugo Chevalier, Steven Palette",CLRT,Porsche 911 GT3 R (992),True,2:17.670,0 days 00:02:17.670000,364,9.797,0 days 00:00:09.797000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,25,52,Bronze Cup,False,"Lilou Wadoux, Louis Machiels, Jef Machiels, Andrea Bertolini",AF Corse,Ferrari 488 GT3,True,2:19.040,0 days 00:02:19.040000,364,1:36.760,0 days 00:01:36.760000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,26,35,Bronze Cup,False,"James Kell, Anders Buchardt, Bailey Voisin, Thomas Neubauer",Walkenhorst Motorsport,BMW M4 GT3,True,2:19.798,0 days 00:02:19.798000,363,19.964,0 days 00:00:19.964000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,27,75,Pro-Am Cup,False,"Martin Konrad, Adam Osieka, Nicky Catsburg, Chaz Mostert",Sun Energy1 Racing,Mercedes-AMG GT3,True,2:17.964,0 days 00:02:17.964000,363,1:11.134,0 days 00:01:11.134000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,28,79,Bronze Cup,False,"Sebastien Baud, Hubert Haupt, Arjun Maini, Jordan Love",Haupt Racing Team,Mercedes-AMG GT3,True,2:19.313,0 days 00:02:19.313000,363,1:24.209,0 days 00:01:24.209000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,29,57,Gold Cup,False,"Russell Ward, Indy Dontje, Philip Ellis",Winward Racing,Mercedes-AMG GT3,True,2:18.748,0 days 00:02:18.748000,363,1:48.870,0 days 00:01:48.870000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,30,24,Pro-Am Cup,False,"Ivan Jacoma, Niki Leutwiler, Alex Fontana, Nico Menzel",Car Collection Motorsport,Porsche 911 GT3 R (992),True,2:18.181,0 days 00:02:18.181000,363,2:07.917,0 days 00:02:07.917000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,31,66,Bronze Cup,False,"Andrey Mukovoz, Kikko Galbiati, Sean Hudspeth, Dylan Pereira",Tresor Attempto Racing,Audi R8 LMS GT3 EVO II,True,2:17.879,0 days 00:02:17.879000,362,5.658,0 days 00:00:05.658000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,32,55,Bronze Cup,False,"Philipp Sager, Benjamin Barker, Marius Nakken, Christopher Zöchling",Dinamic GT Huber Racing,Porsche 911 GT3 R (992),True,2:18.649,0 days 00:02:18.649000,362,36.106,0 days 00:00:36.106000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,33,23,Bronze Cup,False,"Stephen Grove, Brenton Grove, Anton de Pasquale, Earl Bamber",Grove Racing,Porsche 911 GT3 R (992),True,2:19.220,0 days 00:02:19.220000,362,43.459,0 days 00:00:43.459000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,34,56,Silver Cup,False,"Jop Rappange, Adrien De Leener, Tanart Sathienthirakul, Daniele Di Amato",Dinamic GT Huber Racing,Porsche 911 GT3-R (991.II),True,2:19.607,0 days 00:02:19.607000,362,1:20.569,0 days 00:01:20.569000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,35,188,Bronze Cup,False,"Louis Prette, Miguel Ramos, Conrad Grunewald, Henrique Chaves",Garage 59,McLaren 720S GT3 EVO,True,2:17.403,0 days 00:02:17.403000,362,1:30.063,0 days 00:01:30.063000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,36,31,Bronze Cup,False,"Timothy Whale, Adam Carroll, Lewis Proctor",Team WRT,BMW M4 GT3,True,2:18.365,0 days 00:02:18.365000,362,1:43.538,0 days 00:01:43.538000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,37,3,Bronze Cup,False,"Florian Scholze, Kenneth Heyer, Patrick Assenheimer, Alex Peroni",GetSpeed,Mercedes-AMG GT3,True,2:19.082,0 days 00:02:19.082000,361,1:44.541,0 days 00:01:44.541000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,38,62,Bronze Cup,False,"Derek Pierce, Xavier Maassen, Andrew James Meyrick, Kiern Jewiss",Team Parker Racing,Porsche 911 GT3 R (992),True,2:19.950,0 days 00:02:19.950000,361,8.474,0 days 00:00:08.474000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,39,26,Silver Cup,False,"Erwan Bastard, Paul Evrard, Gregoire Demoustier, Antoine Doquin",Sainteloc Junior Team,Audi R8 LMS GT3 EVO II,True,2:20.166,0 days 00:02:20.166000,361,52.810,0 days 00:00:52.810000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,40,888,Pro-Am Cup,False,"Erwin Creed, Jean Glorieux, Casper Stevenson, Arthur Rougier",CSA Racing,Audi R8 LMS GT3 EVO II,True,2:18.328,0 days 00:02:18.328000,360,1.145,0 days 00:00:01.145000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,41,4,Pro-Am Cup,False,"George Kurtz, Ian James, Colin Braun, Felipe Fraga",CrowdStrike Racing by Riley,Mercedes-AMG GT3,True,2:18.822,0 days 00:02:18.822000,358,6.845,0 days 00:00:06.845000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,42,9,Gold Cup,False,"Thomas Laurent, Adam Eteki, Aurelien Panis, Alberto di Folco",Boutsen VDS,Audi R8 LMS GT3 EVO II,True,2:18.428,0 days 00:02:18.428000,358,22.509,0 days 00:00:22.509000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,43,51,Pro Cup,False,"Alessio Rovera, Robert Shwartzman, Nicklas Nielsen",AF Corse - Francorchamps Motors,Ferrari 296 GT3,True,2:17.766,0 days 00:02:17.766000,357,10.960,0 days 00:00:10.960000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,44,216,Pro-Am Cup,False,"Francis Tjia, John Shen, Benny Simonsen, Mathias Beche",Modena Motorsports,Porsche 911 GT3 R (992),True,2:18.988,0 days 00:02:18.988000,356,1:35.947,0 days 00:01:35.947000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,45,33,Silver Cup,False,"Jeffrey Kingsley, Jacob Riegel, Romain Leroux, Ruben del Sarte",Bullitt Racing,Aston Martin Vantage GT3,True,2:20.302,0 days 00:02:20.302000,355,1:41.805,0 days 00:01:41.805000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,46,16,Pro-Am Cup,False,"Junlin Pan, Rio, Xiaole He, Adderly Fong",Uno Racing Team,Audi R8 LMS GT3 EVO II,True,2:19.675,0 days 00:02:19.675000,354,58.733,0 days 00:00:58.733000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,47,89,Bronze Cup,False,"Adalberto Baptista, Rodrigo Baptista, Alan Hellmeister, Bruno Baptista",AKKODIS ASP Team,Mercedes-AMG GT3,True,2:18.851,0 days 00:02:18.851000,353,11:02.959,0 days 00:11:02.959000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,48,90,Silver Cup,False,"Magnus Gustavsen, Ezequiel Perez Companc, Alexey Nesov, Jesse Salmenautio",Madpanda Motorsport,Mercedes-AMG GT3,True,2:19.024,0 days 00:02:19.024000,351,19.380,0 days 00:00:19.380000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,49,60,Silver Cup,False,"Baptiste Moulin, Artem Petrov, Michael Dorrbecker, Marcus Paverud",VSR,Lamborghini Huracan GT3 EVO 2,True,2:19.466,0 days 00:02:19.466000,349,1:24.734,0 days 00:01:24.734000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,50,50,Bronze Cup,False,"Julien Piguet, Simon Mann, Nico Varrone, Ulysse De Pauw",AF Corse,Ferrari 296 GT3,True,2:17.466,0 days 00:02:17.466000,347,40.406,0 days 00:00:40.406000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,51,999,Pro Cup,False,"Maro Engel, Mikael Grenier, Daniel Juncadella",Mercedes-AMG Team GruppeM Racing,Mercedes-AMG GT3,True,2:18.074,0 days 00:02:18.074000,331,1:23:18.505,0 days 01:23:18.505000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,52,64,Pro-Am Cup,False,"Naveen Rao, Matt Bell, Frank Bird, James Cottingham",Haupt Racing Team,Mercedes-AMG GT3,True,2:20.902,0 days 00:02:20.902000,308,1:55:39.008,0 days 01:55:39.008000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,53,87,Pro Cup,False,"Lorenzo Ferrari, Thomas Drouet, Maximilian Götz",Mercedes-AMG Team Akkodis ASP,Mercedes-AMG GT3,True,2:18.355,0 days 00:02:18.355000,304,2:28:22.644,0 days 02:28:22.644000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,54,19,Gold Cup,False,"Leonardo Pulcini, Michele Beretta, Rolf Ineichen",Iron Lynx,Lamborghini Huracan GT3 EVO 2,True,2:18.837,0 days 00:02:18.837000,278,3:00:32.019,0 days 03:00:32.019000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,55,8,Bronze Cup,False,"Leonardo Gorini, Antonin Borga, Nicolas Jamin",AGS Events,Lamborghini Huracan GT3 EVO 2,True,2:19.901,0 days 00:02:19.901000,272,3:19:33.339,0 days 03:19:33.339000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,56,32,Pro Cup,False,"Dries Vanthoor, Sheldon van der Linde, Charles Weerts",Team WRT,BMW M4 GT3,True,2:17.618,0 days 00:02:17.618000,250,5:57:11.142,0 days 05:57:11.142000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,57,998,Pro Cup,False,"Daniel Harper, Neil Verhagen, Max Hesse",Rowe Racing,BMW M4 GT3,True,2:17.988,0 days 00:02:17.988000,250,5:57:10.843,0 days 05:57:10.843000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,58,157,Gold Cup,False,"Miklas Born, David Schumacher, Marius Zug",Winward Racing,Mercedes-AMG GT3,True,2:19.510,0 days 00:02:19.510000,238,5:38:51.616,0 days 05:38:51.616000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,59,159,Pro Cup,False,"Marvin Kirchhöfer, Benjamin Goethe, Nicolai Kjaergaard",Garage 59,McLaren 720S GT3 EVO,True,2:18.251,0 days 00:02:18.251000,208,7:47:00.832,0 days 07:47:00.832000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,60,81,Bronze Cup,False,"Reema Juffali, Ralf Aron, Yannick Mettler, Alain Valente",Theeba Motorsport,Mercedes-AMG GT3,True,2:20.101,0 days 00:02:20.101000,200,8:01:01.398,0 days 08:01:01.398000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,61,38,Pro-Am Cup,False,"Samantha Tan, Jon Miller, Isaac Tutumlu Lopez, Leonard Weiss",ST Racing with Rinaldi,Ferrari 296 GT3,True,2:20.472,0 days 00:02:20.472000,192,7:21:27.506,0 days 07:21:27.506000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,62,58,Silver Cup,False,"Fabrizio Crestani, Sam Neary, Gerhard Tweraser, Ricky Capo",GRT Grasser Racing Team,Lamborghini Huracan GT3 EVO 2,True,2:18.553,0 days 00:02:18.553000,188,8:48:43.926,0 days 08:48:43.926000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,63,10,Silver Cup,False,"Loris Cabirou, Cesar Gazeau, Andrea Cola, Roee Meyuhas",Boutsen VDS,Audi R8 LMS GT3 EVO II,True,2:20.090,0 days 00:02:20.090000,186,7:44:18.229,0 days 07:44:18.229000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,64,70,Pro-Am Cup,False,"Gerhard Watzinger, Kerong Li, Jean-Francois Brunot, Brendon Leitch",CrowdStrike Racing by Leipert Motorsport,Lamborghini Huracan GT3 EVO 2,True,2:19.362,0 days 00:02:19.362000,184,8:01:08.213,0 days 08:01:08.213000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,65,63,Pro Cup,False,"Andrea Caldarelli, Jordan Pepper, Mirko Bortolotti",Iron Lynx,Lamborghini Huracan GT3 EVO 2,True,2:18.542,0 days 00:02:18.542000,180,9:05:48.240,0 days 09:05:48.240000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,66,78,Pro-Am Cup,False,"Bashar Mardini, Rob Collard, Patrick Kujala, Dennis Lind",Barwell Motorsport,Lamborghini Huracan GT3 EVO 2,True,2:18.171,0 days 00:02:18.171000,173,8:42:25.344,0 days 08:42:25.344000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,67,2,Pro-Am Cup,False,"Lance Bergstein, Andrzej Lewandowski, Aaron Walker, Lewis Williamson",GetSpeed,Mercedes-AMG GT3,True,2:20.005,0 days 00:02:20.005000,162,9:44:21.860,0 days 09:44:21.860000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,68,83,Bronze Cup,False,"Doriane Pin, Rahel Frey, Sarah Bovy, Michelle Gatting",Iron Dames,Lamborghini Huracan GT3 EVO 2,True,2:21.056,0 days 00:02:21.056000,151,10:26:50.607,0 days 10:26:50.607000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,69,7,Bronze Cup,False,"Brendan Iribe, Oliver Millroy, Fran Rueda, Frederik Schandorff",Inception Racing,McLaren 720S GT3 EVO,True,2:20.213,0 days 00:02:20.213000,74,13:41:52.076,0 days 13:41:52.076000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 17 hours,70,132,Pro-Am Cup,False,"Kyle Washington, James Sofronas, Patrick Long, Jeroen Bleekemolen",GMG Racing by Car Collection Motorsport,Porsche 911 GT3 R (992),False,0.000,0 days 00:00:00,2,16:51:45.742,0 days 16:51:45.742000,True
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,1,98,Pro Cup,False,"Philipp Eng, Marco Wittmann, Nick Yelloly",Rowe Racing,BMW M4 GT3,True,2:17.619,0 days 00:02:17.619000,391,0.000,0 days 00:00:00,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,2,17,Pro Cup,False,"Luca Engstler, Kelvin van der Linde, Nicki Thiim",Scherer Sport PHX,Audi R8 LMS GT3 EVO II,True,2:17.649,0 days 00:02:17.649000,391,7.490,0 days 00:00:07.490000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,3,40,Pro Cup,False,"Ricardo Feller, Mattia Drudi, Dennis Marschall",Audi Sport Tresor Orange 1,Audi R8 LMS GT3 EVO II,True,2:18.059,0 days 00:02:18.059000,391,15.504,0 days 00:00:15.504000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,4,92,Pro Cup,False,"Julien Andlauer, Laurens Vanthoor, Kevin Estre",Manthey EMA,Porsche 911 GT3 R (992),True,2:17.191,0 days 00:02:17.191000,391,21.475,0 days 00:00:21.475000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,5,96,Pro Cup,False,"Thomas Preining, Laurin Heinrich, Dennis Olsen",Rutronik Racing,Porsche 911 GT3 R (992),True,2:17.967,0 days 00:02:17.967000,391,23.776,0 days 00:00:23.776000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,6,88,Pro Cup,False,"Raffaele Marciello, Timur Boguslavskiy, Jules Gounon",AKKODIS ASP Team,Mercedes-AMG GT3,True,2:18.174,0 days 00:02:18.174000,391,38.602,0 days 00:00:38.602000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,7,5,Gold Cup,False,"Sam de Haan, Tom Gamble, Charlie Fagg, Dean Macdonald",Optimum Motorsport,McLaren 720S GT3 EVO,True,2:18.870,0 days 00:02:18.870000,391,1:19.652,0 days 00:01:19.652000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,8,46,Pro Cup,False,"Augusto Farfus, Maxime Martin, Valentino Rossi",Team WRT,BMW M4 GT3,True,2:17.592,0 days 00:02:17.592000,391,1:22.828,0 days 00:01:22.828000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,9,777,Pro Cup,False,"Lucas Auer, Luca Stolz, Fabian Schiller",Mercedes-AMG Team AlManar,Mercedes-AMG GT3,True,2:17.813,0 days 00:02:17.813000,391,1:22.875,0 days 00:01:22.875000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,10,11,Pro Cup,False,"Christopher Haase, Gilles Magnus, Frederic Vervisch",Audi Sport Team Comtoyou,Audi R8 LMS GT3 EVO II,True,2:18.393,0 days 00:02:18.393000,391,1:29.422,0 days 00:01:29.422000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,11,71,Pro Cup,False,"Antonio Fuoco, Davide Rigon, Daniel Serra",AF Corse - Francorchamps Motors,Ferrari 296 GT3,True,2:17.498,0 days 00:02:17.498000,391,1:33.713,0 days 00:01:33.713000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,12,30,Gold Cup,False,"Jean-Baptiste Simmenauer, Calan Williams, Niklas Krütten",Team WRT,BMW M4 GT3,True,2:18.939,0 days 00:02:18.939000,390,1.829,0 days 00:00:01.829000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,13,54,Pro Cup,False,"Ayhancan Güven, Sven Müller, Christian Engelhart",Dinamic GT Huber Racing,Porsche 911 GT3 R (992),True,2:17.733,0 days 00:02:17.733000,390,3.498,0 days 00:00:03.498000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,14,91,Bronze Cup,False,"Ralf Bohn, Kay van Berlo, Alfred Renauer, Robert Renauer",Herberth Motorsport,Porsche 911 GT3 R (992),True,2:17.846,0 days 00:02:17.846000,390,25.922,0 days 00:00:25.922000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,15,911,Bronze Cup,False,"Alex Malykhin, Joel Sturm, Marco Seefried, Klaus Bachler",Pure Rxcing,Porsche 911 GT3 R (992),True,2:18.528,0 days 00:02:18.528000,390,38.024,0 days 00:00:38.024000,False
2023,CrowdStrike 24 Hours of Spa,Main Race after 18 hours,16,6,Pro Cup,False,"Sandy Mitchell, Marco Mapelli, Franck Perera",K-Pax Racing,Lamborghini Huracan GT3 EVO 2,True,2:17.807,0 days 00:02:17.807000,390,39.449,0 days 00:00:39.449000,False
